symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BTC/USD,2024-08-05 15:00:00+00:00,54096.7,55004.5245,53614.4774441685,54361.995,0.21278936,33.0,54457.783922
BTC/USD,2024-08-05 16:00:00+00:00,54341.1585,55561.96,54099.8995,54104.7245,1.277500935,28.0,55098.630003
BTC/USD,2024-08-05 17:00:00+00:00,54137.72,55094.716,53823.051,54757.5765,0.049369104,14.0,54573.600837
BTC/USD,2024-08-05 18:00:00+00:00,54719.568,54763.7205,53026.05,53141.8985,0.348686243,18.0,53882.699218
BTC/USD,2024-08-05 19:00:00+00:00,53115.586,53613.6775,52600.745,53476.45,1.470747394,11.0,52784.480098
BTC/USD,2024-08-05 20:00:00+00:00,53516.8455,54422.92,53516.8455,54422.92,0.024182287,10.0,53963.281481
BTC/USD,2024-08-05 21:00:00+00:00,54448.2,55230.25,54312.9515,54401.687,0.008855019,7.0,54937.906534
BTC/USD,2024-08-05 22:00:00+00:00,54426.85,54974.85,54233.4425,54702.392,0.006682662,2.0,54652.681825
BTC/USD,2024-08-05 23:00:00+00:00,54730.2,55097.8385,53942.975,54022.067,0.009122295,3.0,54359.074998
BTC/USD,2024-08-06 00:00:00+00:00,54045.512,56075.92,53983.305,56075.92,0.009929957,9.0,55556.825056
BTC/USD,2024-08-06 01:00:00+00:00,56043.2575,56281.4665,55478.2825,55771.1615,0.109152375,4.0,56256.392215
BTC/USD,2024-08-06 02:00:00+00:00,55798.0,56075.3755,55670.4545,55872.625,4.161286478,12.0,55949.293504
BTC/USD,2024-08-06 03:00:00+00:00,55841.27,55895.19,55518.9085,55703.47,0.50212253,5.0,55877.03054
BTC/USD,2024-08-06 04:00:00+00:00,55721.4,55782.017,55290.855,55514.85,0.041062436,7.0,55554.192834
BTC/USD,2024-08-06 05:00:00+00:00,55535.6,56026.4535,55308.0425,55977.8875,0.011910573,4.0,55453.214982
BTC/USD,2024-08-06 06:00:00+00:00,55999.33,56071.69,55609.8265,55833.02,0.502360163,7.0,55753.548974
BTC/USD,2024-08-06 07:00:00+00:00,55817.925,55880.349,55538.605,55697.148,0.027712397,7.0,55729.774826
BTC/USD,2024-08-06 08:00:00+00:00,55723.296,55723.296,55697.148,55697.148,0.281632875,6.0,55723.296
BTC/USD,2024-08-06 09:00:00+00:00,55723.296,55723.296,54980.6,55244.3315,0.936021759,14.0,55275.134761
BTC/USD,2024-08-06 10:00:00+00:00,55277.4,55436.12,54909.45,55073.705,0.131168078,5.0,55199.494661
BTC/USD,2024-08-06 11:00:00+00:00,55097.317,55440.95,54898.0315,55249.8575,0.001323502,3.0,55160.300132
BTC/USD,2024-08-06 12:00:00+00:00,55271.485,55460.839,54721.407,54798.935,0.038611977,9.0,55251.696476
BTC/USD,2024-08-06 13:00:00+00:00,54822.54,55426.6335,54450.122,55222.066,0.352581369,22.0,55025.46039
BTC/USD,2024-08-06 14:00:00+00:00,55174.3145,56629.7,55174.3145,56156.2145,1.270267741,37.0,56265.110043
BTC/USD,2024-08-06 15:00:00+00:00,56181.182,56437.9505,55769.74,56419.1235,1.094650059,20.0,56108.424526
BTC/USD,2024-08-06 16:00:00+00:00,56452.077,56914.926,56282.445,56836.3405,2.181221277,35.0,56465.123929
BTC/USD,2024-08-06 17:00:00+00:00,56861.981,56965.211,56509.982,56539.2255,0.286345297,11.0,56845.639113
BTC/USD,2024-08-06 18:00:00+00:00,56557.527,57059.6095,56398.25,56741.04,0.092077868,11.0,56757.439104
BTC/USD,2024-08-06 19:00:00+00:00,56722.35,56905.3,56366.35,56790.159,0.040954692,9.0,56785.392506
BTC/USD,2024-08-06 20:00:00+00:00,56763.515,56860.235,56268.9,56549.5475,0.040946443,5.0,56557.510361
BTC/USD,2024-08-06 21:00:00+00:00,56575.23,56652.2205,56165.721,56512.73,6.091e-05,2.0,56455.462449
BTC/USD,2024-08-06 22:00:00+00:00,56542.59,56943.145,55971.217,56202.4515,0.052119011,5.0,56389.176542
BTC/USD,2024-08-06 23:00:00+00:00,56236.831,56428.805,55908.103,56078.1425,0.014395288,6.0,56048.452096
BTC/USD,2024-08-07 00:00:00+00:00,56038.123,56391.8775,55598.553275434,56293.862,0.001877542,6.0,55829.093158
BTC/USD,2024-08-07 01:00:00+00:00,56322.6,57001.073,55826.416,56975.995,0.01236536,6.0,56052.889553
BTC/USD,2024-08-07 02:00:00+00:00,57008.865,57311.267,56546.2095,56812.6715,0.003745519,5.0,56900.262399
BTC/USD,2024-08-07 03:00:00+00:00,56841.79,57002.695,56634.5745,56917.315,0.00104727,4.0,56880.986755
BTC/USD,2024-08-07 04:00:00+00:00,56885.6935,57290.004,56792.4,57106.8775,0.049522998,8.0,57185.21217
BTC/USD,2024-08-07 05:00:00+00:00,57120.11,57274.316,56744.43,56838.485,0.007219304,6.0,57108.678161
BTC/USD,2024-08-07 06:00:00+00:00,56871.39,57038.635,56750.65,56874.1075,0.008562166,4.0,56895.579677
BTC/USD,2024-08-07 07:00:00+00:00,56901.115,57132.32,56597.4911910665,56956.1,0.020676119,7.0,56969.64403
BTC/USD,2024-08-07 08:00:00+00:00,56978.4,57472.5445,56931.1225,57384.397,0.084794046,10.0,57087.107239
BTC/USD,2024-08-07 09:00:00+00:00,57410.344,57662.079,57222.08,57389.08,0.008639324,7.0,57449.059068
BTC/USD,2024-08-07 10:00:00+00:00,57408.1,57721.9535,57293.465,57376.0005,0.064457497,9.0,57575.668149
BTC/USD,2024-08-07 11:00:00+00:00,57402.3,57402.3,56866.4,56995.22,0.935460816,8.0,56895.169071
BTC/USD,2024-08-07 12:00:00+00:00,57020.961,57353.6,56869.212,57321.7715,0.440274397,9.0,56965.190745
BTC/USD,2024-08-07 13:00:00+00:00,57350.743,57501.15,56742.23,56857.35,0.285681512,11.0,57160.924296
BTC/USD,2024-08-07 14:00:00+00:00,56876.265,57027.9275,55710.3355,56123.306,0.392894206,17.0,56330.182328
BTC/USD,2024-08-07 15:00:00+00:00,56165.0,56417.3195,55806.375,56108.875,0.041318089,8.0,56063.489444
BTC/USD,2024-08-07 16:00:00+00:00,56083.35,56297.5725,55845.88,56152.87,0.041117925,9.0,56048.753175
BTC/USD,2024-08-07 17:00:00+00:00,56125.6175,56302.0,55506.05,55604.784,2.132363769,14.0,55815.719032
BTC/USD,2024-08-07 18:00:00+00:00,55623.118,55623.118,54668.86,54788.3,0.030155294,16.0,54977.98854
BTC/USD,2024-08-07 19:00:00+00:00,54816.025,55147.652,54716.6045,54790.625,0.226216905,10.0,54881.865815
BTC/USD,2024-08-07 20:00:00+00:00,54751.815,55289.8,54664.695,55153.655,0.074491258,8.0,54839.252771
BTC/USD,2024-08-07 21:00:00+00:00,55172.286,55569.2265,54889.0855,55454.1,0.003569769,4.0,55198.868397
BTC/USD,2024-08-07 22:00:00+00:00,55474.3,55474.3,54575.575,55312.117,1.8026e-05,1.0,55474.3
BTC/USD,2024-08-07 23:00:00+00:00,55336.5915,55437.78,54939.7525,55131.265,0.006950119,3.0,55367.145476
BTC/USD,2024-08-08 00:00:00+00:00,55090.5125,55355.1115,54740.01,55307.792,0.0001,1.0,55244.1
BTC/USD,2024-08-08 01:00:00+00:00,55325.277,57318.2,55300.64,56898.65,0.020437284,8.0,55817.246453
BTC/USD,2024-08-08 02:00:00+00:00,56857.46,57646.7125,56857.46,57399.5535,0.001349505,1.0,57382.0
BTC/USD,2024-08-08 03:00:00+00:00,57424.872,57639.624,57088.86,57088.86,1.7414e-05,1.0,57424.872
BTC/USD,2024-08-08 04:00:00+00:00,57125.3,57225.018,56712.9745,56749.1,0.014751785,4.0,56938.143842
BTC/USD,2024-08-08 05:00:00+00:00,56800.6055,57020.11,56743.25,56976.545,0.048973363,3.0,56930.125758
BTC/USD,2024-08-08 06:00:00+00:00,57002.101,57367.553,56828.88,57254.572,0.0,0.0,0.0
BTC/USD,2024-08-08 07:00:00+00:00,57215.469,57448.335,57154.585,57211.97,0.0,0.0,0.0
BTC/USD,2024-08-08 08:00:00+00:00,57245.44,57395.5765,57153.395,57227.895,0.019448901,4.0,57248.290309
BTC/USD,2024-08-08 09:00:00+00:00,57262.8935,57489.41,57007.85,57387.9,0.051538342,4.0,57245.669183
BTC/USD,2024-08-08 10:00:00+00:00,57415.419,57557.0505,57235.7755,57409.195,0.004090032,6.0,57448.41827
BTC/USD,2024-08-08 11:00:00+00:00,57372.345,57669.2,57278.99,57362.959,0.508641297,3.0,57412.492669
BTC/USD,2024-08-08 12:00:00+00:00,57378.75,58487.75,57136.079,57955.5,0.005685055,7.0,58059.845269
BTC/USD,2024-08-08 13:00:00+00:00,57981.4,58262.656,56756.977,57300.8865,0.211138396,12.0,56778.775447
BTC/USD,2024-08-08 14:00:00+00:00,57269.1005,59032.454,57205.971,58975.0165,0.053580334,15.0,58424.638823
BTC/USD,2024-08-08 15:00:00+00:00,58942.4555,59535.255,58716.7695,59452.335,0.302905679,15.0,59067.169725
BTC/USD,2024-08-08 16:00:00+00:00,59472.55,59878.2485,59409.5,59608.495,0.293972697,23.0,59681.656106
BTC/USD,2024-08-08 17:00:00+00:00,59577.805,59876.885,59311.95,59485.168,1.040881287,10.0,59582.368925
BTC/USD,2024-08-08 18:00:00+00:00,59507.65,59743.245,59367.42,59380.25,1.056627208,12.0,59510.92855
BTC/USD,2024-08-08 19:00:00+00:00,59350.334,59868.98,59302.685,59434.649,0.070915223,9.0,59711.856967
BTC/USD,2024-08-08 20:00:00+00:00,59463.6115,59710.185,59336.2,59553.665,0.010183938,3.0,59450.604547
BTC/USD,2024-08-08 21:00:00+00:00,59541.6215,61360.301,59541.6215,61154.5895,0.072090212,12.0,60521.430497
BTC/USD,2024-08-08 22:00:00+00:00,61179.487,62563.655,60668.225,62353.4,0.058818552,16.0,61300.059243
BTC/USD,2024-08-08 23:00:00+00:00,62364.5025,62758.5,61658.535,61707.528,0.206751037,7.0,61989.270726
BTC/USD,2024-08-09 00:00:00+00:00,61741.116,61741.116,61114.795,61244.55,0.022716323,6.0,61611.881065
BTC/USD,2024-08-09 01:00:00+00:00,61237.28,61540.81,60820.33,61417.405,0.000256889,2.0,61072.657545
BTC/USD,2024-08-09 02:00:00+00:00,61380.157,61480.8,61187.7745,61265.7795,0.008558503,9.0,61439.08359
BTC/USD,2024-08-09 03:00:00+00:00,61292.86,61575.28,61198.65,61385.89,0.017282106,3.0,61423.752484
BTC/USD,2024-08-09 04:00:00+00:00,61353.335,61394.43,60754.4,60773.872,0.006759251,3.0,61066.555441
BTC/USD,2024-08-09 05:00:00+00:00,60782.1,61013.67,60611.263,60970.192,0.036887793,4.0,60885.866545
BTC/USD,2024-08-09 06:00:00+00:00,61002.0675,61121.286,60773.3285,60900.155,0.047895814,13.0,60956.176276
BTC/USD,2024-08-09 07:00:00+00:00,60872.418,61207.695,60785.42,60891.4145,0.088227219,19.0,60928.255636
BTC/USD,2024-08-09 08:00:00+00:00,60923.86,61126.5505,60635.315,61103.3415,0.073879404,5.0,60779.032356
BTC/USD,2024-08-09 09:00:00+00:00,61135.205,61212.4,60749.015,60772.175,0.024056402,2.0,60915.126643
BTC/USD,2024-08-09 10:00:00+00:00,60728.9615,60870.1725,60217.81,60648.7525,0.001390322,3.0,60270.784941
BTC/USD,2024-08-09 11:00:00+00:00,60674.775,60790.7175,60394.813,60705.5255,0.840210955,5.0,60699.545277
BTC/USD,2024-08-09 12:00:00+00:00,60665.4455,60783.835,60297.0195,60581.1525,0.110159101,2.0,60648.75819
BTC/USD,2024-08-09 13:00:00+00:00,60547.85,60761.775,59840.75,60494.0365,0.208208615,7.0,60059.817729
BTC/USD,2024-08-09 14:00:00+00:00,60479.14,61123.018,59580.759,60380.8995,0.034417796,10.0,60578.034943
BTC/USD,2024-08-09 15:00:00+00:00,60349.35,60582.635,59839.2,59839.2,0.142138321,5.0,60329.957142
BTC/USD,2024-08-09 16:00:00+00:00,59812.7,60439.2185,59761.119,60437.125,0.043384777,10.0,59931.479415
BTC/USD,2024-08-09 17:00:00+00:00,60409.3585,60726.467,60179.505,60209.109,0.009535039,3.0,60493.49917
BTC/USD,2024-08-09 18:00:00+00:00,60183.375,60367.475,59861.221,60327.329,0.006500313,3.0,60327.676878
BTC/USD,2024-08-09 19:00:00+00:00,60302.775,60770.499,60163.703,60692.577,0.012701414,5.0,60681.58804
BTC/USD,2024-08-09 20:00:00+00:00,60662.3085,60952.69,60555.725,60766.121,4.5712e-05,1.0,60909.103
BTC/USD,2024-08-09 21:00:00+00:00,60745.8845,60897.7955,59988.057,60789.15,0.009649821,4.0,60373.573784
BTC/USD,2024-08-09 22:00:00+00:00,60823.589,61016.9275,60335.095,60799.76,0.012065538,8.0,60782.394363
BTC/USD,2024-08-09 23:00:00+00:00,60830.145,60931.6355,60389.5155,60874.653,0.012016227,4.0,60667.714051
BTC/USD,2024-08-10 00:00:00+00:00,60846.3715,61462.101,60533.9565,60579.634,0.01597509,6.0,60790.381138
BTC/USD,2024-08-10 01:00:00+00:00,60618.4,60985.4955,60487.133,60501.545,0.038147644,4.0,60620.743845
BTC/USD,2024-08-10 02:00:00+00:00,60469.3315,60731.3885,60384.2775,60553.634,0.000111956,2.0,60649.798436
BTC/USD,2024-08-10 03:00:00+00:00,60516.4035,60531.607,60320.5915,60463.4265,5.0233e-05,1.0,60502.1
BTC/USD,2024-08-10 04:00:00+00:00,60441.0175,60444.095,60277.7235,60444.095,8.7889e-05,3.0,60369.159581
BTC/USD,2024-08-10 05:00:00+00:00,60432.2805,60493.4,60366.5,60404.205,0.00018964,8.0,60445.80326
BTC/USD,2024-08-10 06:00:00+00:00,60418.46,60525.025,60353.872,60481.235,5.8374e-05,1.0,60461.98
BTC/USD,2024-08-10 07:00:00+00:00,60494.9,60860.955,60494.9,60851.66,0.001654755,4.0,60631.700839
BTC/USD,2024-08-10 08:00:00+00:00,60865.1,60897.947,60630.865,60759.886,0.000971644,6.0,60686.677456
BTC/USD,2024-08-10 09:00:00+00:00,60794.125,61131.4985,60794.125,60918.3915,0.009032837,2.0,61054.923855
BTC/USD,2024-08-10 10:00:00+00:00,60949.6265,61028.583,60663.81,60802.964,0.009723603,2.0,60968.478609
BTC/USD,2024-08-10 11:00:00+00:00,60822.67,61023.65,60792.3555,60940.3,0.001562113,2.0,60869.347966
BTC/USD,2024-08-10 12:00:00+00:00,60953.025,60953.025,60735.505,60735.505,7.146e-05,2.0,60805.776185
BTC/USD,2024-08-10 13:00:00+00:00,60754.85,60754.85,60463.904,60463.904,0.005927974,2.0,60708.710763
BTC/USD,2024-08-10 14:00:00+00:00,60492.815,60692.1,60441.7945,60577.11,0.002393261,2.0,60616.441536
BTC/USD,2024-08-10 15:00:00+00:00,60604.795,60786.73,60512.8185,60512.8185,0.608303539,12.0,60567.5866
BTC/USD,2024-08-10 16:00:00+00:00,60555.19,60713.525,60445.8465,60687.775,0.00164312,4.0,60579.297701
BTC/USD,2024-08-10 17:00:00+00:00,60654.6415,60842.9775,60577.7135,60785.51,0.00163472,3.0,60669.19272
BTC/USD,2024-08-10 18:00:00+00:00,60809.23,61191.1895,60795.245,60956.6,0.010840298,3.0,61027.978706
BTC/USD,2024-08-10 19:00:00+00:00,60927.55,61153.576,60864.136,61033.405,0.017530485,7.0,61051.364971
BTC/USD,2024-08-10 20:00:00+00:00,61064.185,61109.268,60940.445,61007.602,0.024407964,4.0,60962.285509
BTC/USD,2024-08-10 21:00:00+00:00,61037.557,61175.54,60997.81,61084.35,0.004213474,3.0,61114.541013
BTC/USD,2024-08-10 22:00:00+00:00,61071.83,61071.83,60918.8475,60959.215,0.009824947,2.0,61001.092374
BTC/USD,2024-08-10 23:00:00+00:00,60921.728,60949.511,60777.3375,60938.479,2.2474e-05,1.0,60839.2
BTC/USD,2024-08-11 00:00:00+00:00,60945.73,61245.091,60911.069,61099.1,1.8859e-05,1.0,61139.827
BTC/USD,2024-08-11 01:00:00+00:00,61135.0585,61194.3565,60980.51,61153.75,0.02446165,2.0,61038.405477
BTC/USD,2024-08-11 02:00:00+00:00,61112.3195,61144.3875,60996.2,61063.49,0.001814312,2.0,60996.871059
BTC/USD,2024-08-11 03:00:00+00:00,61057.185,61388.37,61057.185,61108.18,0.011629999,4.0,61162.512399
BTC/USD,2024-08-11 04:00:00+00:00,61140.3,61174.1465,60893.803,60915.33,0.058205461,17.0,61029.377366
BTC/USD,2024-08-11 05:00:00+00:00,60942.7185,61138.39,60931.4,61138.39,0.008961223,4.0,60998.024572
BTC/USD,2024-08-11 06:00:00+00:00,61164.516,61187.45,61044.555,61147.05,0.023646748,4.0,61060.221741
BTC/USD,2024-08-11 07:00:00+00:00,61169.23,61278.755,61105.05,61277.91,0.002835929,3.0,61164.024951
BTC/USD,2024-08-11 08:00:00+00:00,61310.7725,61436.076,61192.145,61307.487,0.500023325,3.0,61385.914006
BTC/USD,2024-08-11 09:00:00+00:00,61274.5535,61859.605,61057.4485,61136.593,0.04336854,6.0,61543.276688
BTC/USD,2024-08-11 10:00:00+00:00,61114.267,61270.6885,60985.9285,61077.685,0.006210677,3.0,61137.13869
BTC/USD,2024-08-11 11:00:00+00:00,61043.3465,61043.3465,60471.3025,60709.5175,0.005929715,2.0,60763.672975
BTC/USD,2024-08-11 12:00:00+00:00,60685.905,60721.447,60288.58,60541.489,1.7061e-05,1.0,60405.866
BTC/USD,2024-08-11 13:00:00+00:00,60504.2355,60640.72,60203.822,60479.85,0.003326936,4.0,60399.521491
BTC/USD,2024-08-11 14:00:00+00:00,60523.998,60764.45,60242.5855,60363.0995,0.001166611,3.0,60502.827757
BTC/USD,2024-08-11 15:00:00+00:00,60400.8865,60443.66,59966.575,60163.55,0.044531172,8.0,60188.044795
BTC/USD,2024-08-11 16:00:00+00:00,60126.165,60309.058,60033.385,60194.742,0.007118605,7.0,60108.576311
BTC/USD,2024-08-11 17:00:00+00:00,60237.428,60363.5505,60055.7175,60307.035,0.000296289,2.0,60114.313589
BTC/USD,2024-08-11 18:00:00+00:00,60282.0805,60342.606,60174.355,60263.385,0.001672007,2.0,60236.345932
BTC/USD,2024-08-11 19:00:00+00:00,60292.9545,60302.009,59569.074937965,59642.225,1.163126272,17.0,60011.458963
BTC/USD,2024-08-11 20:00:00+00:00,59670.6225,59670.6225,58320.08,58535.2,0.071881258,18.0,58737.579207
BTC/USD,2024-08-11 21:00:00+00:00,58517.6695,59071.8905,58341.5945,59036.47,0.016496143,3.0,58399.413879
BTC/USD,2024-08-11 22:00:00+00:00,59008.035,59341.35,58540.81,59016.82,0.008321234,3.0,58824.492264
BTC/USD,2024-08-11 23:00:00+00:00,58971.71,59021.85,58737.482,58737.482,9.8316e-05,1.0,58833.53
BTC/USD,2024-08-12 00:00:00+00:00,58699.4695,59099.45,58164.3555,58447.4225,0.014532637,3.0,58442.949646
BTC/USD,2024-08-12 01:00:00+00:00,58489.887,58770.865,58306.995,58616.41,0.0,0.0,0.0
BTC/USD,2024-08-12 02:00:00+00:00,58586.5385,58750.505,58349.55,58729.3665,0.183420365,3.0,58527.353018
BTC/USD,2024-08-12 03:00:00+00:00,58752.915,58829.4895,58454.714,58527.33,0.036934243,4.0,58592.084972
BTC/USD,2024-08-12 04:00:00+00:00,58561.0015,58665.664,58375.475,58532.8555,0.0,0.0,0.0
BTC/USD,2024-08-12 05:00:00+00:00,58562.355,58704.3,58436.95,58586.29,0.001790043,2.0,58549.699089
BTC/USD,2024-08-12 06:00:00+00:00,58630.1705,58648.8,58181.831,58432.6,0.025985843,3.0,58414.154639
BTC/USD,2024-08-12 07:00:00+00:00,58472.005,58983.95,57693.6135,58704.731,0.016312187,6.0,58086.700078
BTC/USD,2024-08-12 08:00:00+00:00,58729.362,59007.5405,58258.352,58359.2855,0.025451714,3.0,58607.801564
BTC/USD,2024-08-12 09:00:00+00:00,58321.61,58650.25,58184.0,58342.5735,0.0402,2.0,58534.489104
BTC/USD,2024-08-12 10:00:00+00:00,58322.9445,59046.25,58159.15,58997.5265,0.004898908,63.0,58836.557386
BTC/USD,2024-08-12 11:00:00+00:00,59021.795,60002.9,58923.88,59901.326,0.007395638,57.0,59448.804326
BTC/USD,2024-08-12 12:00:00+00:00,59872.5925,59943.65,59552.31,59737.689,0.006858497,229.0,59700.809487
BTC/USD,2024-08-12 13:00:00+00:00,59764.8,59906.89,58036.2,58166.3875,1.007988318,12.0,59545.828639
BTC/USD,2024-08-12 14:00:00+00:00,58204.01,60695.531,57845.205,60284.9,0.291490869,19.0,59473.827056
BTC/USD,2024-08-12 15:00:00+00:00,60326.71,60529.76,59278.955,60208.24,0.037890219,9.0,59947.770685
BTC/USD,2024-08-12 16:00:00+00:00,60228.8,60418.4325,59594.134,59634.645,0.017705798,3.0,60096.004299
BTC/USD,2024-08-12 17:00:00+00:00,59611.656,59908.51,59291.0235,59338.819,0.003977998,46.0,59709.167051
BTC/USD,2024-08-12 18:00:00+00:00,59300.0785,59490.647,58500.735,58537.6465,0.032741392,12.0,58716.503179
BTC/USD,2024-08-12 19:00:00+00:00,58569.15,59284.845,58569.15,59067.4815,0.006040406,3.0,58883.394956
BTC/USD,2024-08-12 20:00:00+00:00,59042.1075,59399.5865,58747.538,58862.7,0.0082,4.0,59277.796585
BTC/USD,2024-08-12 21:00:00+00:00,58843.5995,59232.87,58575.015,58992.885,0.0071,1.0,58708.1
BTC/USD,2024-08-12 22:00:00+00:00,59033.3,59284.45,58878.6815,59070.79,5.6251e-05,1.0,59020.77
BTC/USD,2024-08-12 23:00:00+00:00,59102.88,59744.3,58998.98,59354.834,0.037286971,13.0,59206.597998
BTC/USD,2024-08-13 00:00:00+00:00,59324.546,59903.24,59303.595,59793.42,0.004499,3.0,59614.491651
BTC/USD,2024-08-13 01:00:00+00:00,59817.5935,59920.5,59505.6225,59739.15,0.037181795,9.0,59749.474615
BTC/USD,2024-08-13 02:00:00+00:00,59755.199,59803.533,59330.89,59479.985,0.005373628,2.0,59499.43227
BTC/USD,2024-08-13 03:00:00+00:00,59513.93,59515.58,58905.1,59039.245,0.003915132,4.0,59169.203229
BTC/USD,2024-08-13 04:00:00+00:00,59048.862,59256.99,58864.0,59228.225,0.0,0.0,0.0
BTC/USD,2024-08-13 05:00:00+00:00,59195.65,59383.1,59119.031,59224.725,0.043329648,11.0,59250.75546
BTC/USD,2024-08-13 06:00:00+00:00,59185.204,59478.775,59020.655,59412.09,0.024782514,7.0,59221.784351
BTC/USD,2024-08-13 07:00:00+00:00,59369.3355,59464.528,59108.434,59251.045,0.039972414,2.0,59366.88205
BTC/USD,2024-08-13 08:00:00+00:00,59207.1185,59338.075,58955.207,59109.46,0.0074,1.0,59084.8
BTC/USD,2024-08-13 09:00:00+00:00,59074.835,59096.633,58728.197,58959.1685,0.005553049,4.0,58910.644179
BTC/USD,2024-08-13 10:00:00+00:00,58932.695,58966.6,58445.645,58686.85,0.012192242,3.0,58657.568578
BTC/USD,2024-08-13 11:00:00+00:00,58725.07,58924.006,58630.4925,58857.47,0.0,0.0,0.0
BTC/USD,2024-08-13 12:00:00+00:00,58829.352,59193.29,58751.668,59168.774,0.0001,1.0,59128.54
BTC/USD,2024-08-13 13:00:00+00:00,59192.74,59431.308,58854.461,59406.05,0.057354851,4.0,59099.927061
BTC/USD,2024-08-13 14:00:00+00:00,59370.108,59791.22,59059.45,59656.982,0.107416057,10.0,59428.256573
BTC/USD,2024-08-13 15:00:00+00:00,59687.63,59747.33,59401.78,59494.3525,0.053287613,3.0,59575.321603
BTC/USD,2024-08-13 16:00:00+00:00,59535.788,61186.3445,59490.4,61186.3445,0.11118454,11.0,60889.041762
BTC/USD,2024-08-13 17:00:00+00:00,61215.232,61592.28,60954.382,61195.314,0.270325077,14.0,61272.674612
BTC/USD,2024-08-13 18:00:00+00:00,61223.6405,61223.6405,60779.6,60843.7365,0.045237052,6.0,60918.164303
BTC/USD,2024-08-13 19:00:00+00:00,60812.75,60987.185,60268.922,60856.0495,0.044359191,10.0,60791.535247
BTC/USD,2024-08-13 20:00:00+00:00,60818.215,60974.263,60606.77,60606.77,0.000431868,1.0,60833.5
BTC/USD,2024-08-13 21:00:00+00:00,60637.73,61132.82,60537.6,61029.205,0.012755336,1.0,61027.9
BTC/USD,2024-08-13 22:00:00+00:00,61049.5875,61080.854,60495.555,60589.15,0.030521348,71.0,60630.137699
BTC/USD,2024-08-13 23:00:00+00:00,60623.79,60645.545,60433.24,60599.315,0.0,0.0,0.0
BTC/USD,2024-08-14 00:00:00+00:00,60627.53,60876.867,60476.7275,60812.7635,0.03610343,4.0,60729.063195
BTC/USD,2024-08-14 01:00:00+00:00,60777.137,60858.131,60560.3895,60560.3895,4.899e-05,1.0,60626.63
BTC/USD,2024-08-14 02:00:00+00:00,60542.606,60870.6255,60534.469,60838.35,0.0003,1.0,60859.195
BTC/USD,2024-08-14 03:00:00+00:00,60849.73,61340.995,60849.73,60995.385,0.0,0.0,0.0
BTC/USD,2024-08-14 04:00:00+00:00,60969.601,61160.529,60936.6195,60954.22,0.0001547,1.0,61126.498
BTC/USD,2024-08-14 05:00:00+00:00,60917.595,61105.3,60846.5975,60883.3,0.008332677,3.0,61005.815111
BTC/USD,2024-08-14 06:00:00+00:00,60848.455,60928.67,60683.765,60884.725,0.0,0.0,0.0
BTC/USD,2024-08-14 07:00:00+00:00,60858.0575,60968.85,60718.782,60944.8435,0.02218125,2.0,60882.796104
BTC/USD,2024-08-14 08:00:00+00:00,60945.892,60962.07,60691.1745,60933.52,0.01367517,1.0,60939.6
BTC/USD,2024-08-14 09:00:00+00:00,60966.14,61004.9,60857.745,60896.2495,0.0002,2.0,60952.0315
BTC/USD,2024-08-14 10:00:00+00:00,60861.9295,61331.8345,60861.9295,61137.165,0.0007,2.0,61179.185714
BTC/USD,2024-08-14 11:00:00+00:00,61115.2695,61444.7505,60914.4015,61327.024,0.508382104,9.0,61100.09113
BTC/USD,2024-08-14 12:00:00+00:00,61305.784,61764.369,60893.4395,61103.662,0.00290522,1.0,61059.8
BTC/USD,2024-08-14 13:00:00+00:00,61145.085,61207.845,59526.72,59648.3685,0.075181074,9.0,60731.807051
BTC/USD,2024-08-14 14:00:00+00:00,59613.81,59613.81,58891.545,59520.211,0.374865736,12.0,59432.642669
BTC/USD,2024-08-14 15:00:00+00:00,59496.9775,59847.42,58929.9605,59442.415,0.112957738,5.0,59300.89375
BTC/USD,2024-08-14 16:00:00+00:00,59398.85,59466.108,58665.9945,59140.6305,0.058345764,10.0,59220.078576
BTC/USD,2024-08-14 17:00:00+00:00,59115.35,59392.661,59059.595,59191.164,0.00582396,2.0,59311.685921
BTC/USD,2024-08-14 18:00:00+00:00,59209.13,59460.95,58849.093,59016.4335,0.317999121,8.0,58935.842161
BTC/USD,2024-08-14 19:00:00+00:00,59025.5025,59130.0,58719.06,58939.455,0.016667061,123.0,59021.536794
BTC/USD,2024-08-14 20:00:00+00:00,58963.277,59210.56,58956.2975,59138.8,0.00779415,2.0,59118.120615
BTC/USD,2024-08-14 21:00:00+00:00,59161.855,59161.855,58896.4005,58924.5,0.013807811,8.0,58997.925504
BTC/USD,2024-08-14 22:00:00+00:00,58955.7,59036.865,58445.7805,58978.26,0.008725097,5.0,58726.413386
BTC/USD,2024-08-14 23:00:00+00:00,59008.59,59031.15,58701.26,58701.26,0.073397387,160.0,58888.265657
BTC/USD,2024-08-15 00:00:00+00:00,58681.8,59045.621,58680.172,58999.1765,0.002847038,96.0,58796.93452
BTC/USD,2024-08-15 01:00:00+00:00,59006.59,59032.3905,58185.35,58225.8885,0.005047512,2.0,58609.974379
BTC/USD,2024-08-15 02:00:00+00:00,58254.574,58555.31,58034.6605,58431.9265,0.024566248,2.0,58305.141213
BTC/USD,2024-08-15 03:00:00+00:00,58451.23,58711.0,58363.3685,58433.268,0.051736297,4.0,58475.445826
